"latitude";"longitude";"unixtime";"file_name"
39.88633;116.34417;2008-02-02 14:21:16.000;"1741"
39.93178;116.44928;2008-02-02 14:21:16.000;"3865"
39.93206;116.42485;2008-02-02 14:21:16.000;"10159"
39.97793;116.30255;2008-02-02 14:21:16.000;"875"
39.95665;116.39632;2008-02-02 14:21:16.000;"4854"
39.90748;116.42885;2008-02-02 14:21:16.000;"6665"
39.95067;116.3491;2008-02-02 14:21:16.000;"6384"
39.97506;116.30527;2008-02-02 14:21:17.000;"4798"
39.96923;116.30068;2008-02-02 14:21:17.000;"4335"
39.89239;116.44586;2008-02-02 14:21:17.000;"2582"
39.95657;116.36707;2008-02-02 14:21:17.000;"5243"
39.90597;116.37326;2008-02-02 14:21:17.000;"7690"
39.86963;116.4119;2008-02-02 14:21:17.000;"4867"
39.94595;116.44407;2008-02-02 14:21:17.000;"6128"
39.92313;116.45522;2008-02-02 14:21:17.000;"1832"
39.90823;116.45556;2008-02-02 14:21:17.000;"5860"
39.96063;116.33447;2008-02-02 14:21:17.000;"4443"
39.92717;116.45224;2008-02-02 14:21:17.000;"8717"
39.92097;116.36735;2008-02-02 14:21:18.000;"650"
39.90258;116.44522;2008-02-02 14:21:18.000;"6193"
39.98208;116.46328;2008-02-02 14:21:18.000;"7163"
39.88899;116.36814;2008-02-02 14:21:18.000;"7573"
39.88518;116.29675;2008-02-02 14:21:18.000;"2313"
39.84015;116.34952;2008-02-02 14:21:18.000;"1567"
39.8575;116.42922;2008-02-02 14:21:18.000;"418"
39.89347;116.44976;2008-02-02 14:21:18.000;"1131"
39.95873;116.45998;2008-02-02 14:21:18.000;"7630"
39.96262;116.39465;2008-02-02 14:21:18.000;"1837"
39.96062;116.37333;2008-02-02 14:21:18.000;"8291"
39.9512;116.32967;2008-02-02 14:21:18.000;"5531"
39.94868;116.44052;2008-02-02 14:21:18.000;"6649"
39.90103;116.36678;2008-02-02 14:21:18.000;"8554"
39.9663;116.35368;2008-02-02 14:21:18.000;"5075"
39.9387;116.31908;2008-02-02 14:21:18.000;"8028"
39.88844;116.2884;2008-02-02 14:21:19.000;"2862"
39.88652;116.34415;2008-02-02 14:21:19.000;"1741"
39.92532;116.32438;2008-02-02 14:21:19.000;"2514"
39.91205;116.44708;2008-02-02 14:21:19.000;"1775"
39.8833;116.33333;2008-02-02 14:21:19.000;"4808"
39.9384;116.34214;2008-02-02 14:21:19.000;"2594"
39.98142;116.44578;2008-02-02 14:21:19.000;"2669"
39.88282;116.29284;2008-02-02 14:21:19.000;"950"
39.86416;116.41808;2008-02-02 14:21:19.000;"3942"
39.96063;116.33447;2008-02-02 14:21:19.000;"4443"
39.9143;116.4734;2008-02-02 14:21:19.000;"16"
39.89;116.31985;2008-02-02 14:21:19.000;"8662"
39.96281;116.4834;2008-02-02 14:21:19.000;"1022"
39.9227;116.4338;2008-02-02 14:21:20.000;"5436"
39.88513;116.35767;2008-02-02 14:21:20.000;"4582"
39.95148;116.35523;2008-02-02 14:21:20.000;"676"
39.9223;116.36092;2008-02-02 14:21:20.000;"3997"
39.96675;116.44692;2008-02-02 14:21:20.000;"35"
39.90345;116.44765;2008-02-02 14:21:20.000;"1847"
39.92842;116.43253;2008-02-02 14:21:20.000;"7834"
39.94756;116.28281;2008-02-02 14:21:20.000;"9340"
39.8885;116.29705;2008-02-02 14:21:20.000;"8063"
39.96918;116.30072;2008-02-02 14:21:20.000;"4335"
39.93695;116.33692;2008-02-02 14:21:20.000;"9952"
39.9744;116.47709;2008-02-02 14:21:21.000;"2873"
39.92103;116.36762;2008-02-02 14:21:21.000;"650"
39.90867;116.4052;2008-02-02 14:21:21.000;"6274"
39.88573;116.41672;2008-02-02 14:21:21.000;"8814"
39.8676;116.3423;2008-02-02 14:21:21.000;"825"
39.87778;116.45834;2008-02-02 14:21:21.000;"534"
39.94193;116.40222;2008-02-02 14:21:21.000;"3090"
39.88518;116.29675;2008-02-02 14:21:21.000;"2313"
39.91434;116.48354;2008-02-02 14:21:21.000;"4060"
39.97455;116.46687;2008-02-02 14:21:21.000;"5342"
39.90747;116.42885;2008-02-02 14:21:21.000;"6665"
39.97875;116.3742;2008-02-02 14:21:21.000;"1788"
39.95958;116.41213;2008-02-02 14:21:21.000;"9950"
39.90203;116.4162;2008-02-02 14:21:22.000;"7139"
39.97556;116.30523;2008-02-02 14:21:22.000;"4798"
39.91432;116.4733;2008-02-02 14:21:22.000;"16"
39.96815;116.4764;2008-02-02 14:21:22.000;"4927"
39.92532;116.32448;2008-02-02 14:21:22.000;"2514"
39.97723;116.3353;2008-02-02 14:21:22.000;"1774"
39.91447;116.42863;2008-02-02 14:21:22.000;"5967"
39.94778;116.37218;2008-02-02 14:21:22.000;"5071"
39.9514;116.46637;2008-02-02 14:21:22.000;"6358"
39.90823;116.45556;2008-02-02 14:21:22.000;"5860"
39.89913;116.48178;2008-02-02 14:21:22.000;"7993"
39.92164;116.44126;2008-02-02 14:21:22.000;"3015"
39.93211;116.30541;2008-02-02 14:21:22.000;"9415"
39.96703;116.39572;2008-02-02 14:21:23.000;"1372"
39.88852;116.34032;2008-02-02 14:21:23.000;"1965"
39.88316;116.32222;2008-02-02 14:21:23.000;"1824"
39.88785;116.31418;2008-02-02 14:21:23.000;"1757"
39.8962;116.30605;2008-02-02 14:21:23.000;"8775"
39.88282;116.29284;2008-02-02 14:21:23.000;"950"
39.91505;116.30391;2008-02-02 14:21:23.000;"10193"
39.96063;116.33447;2008-02-02 14:21:23.000;"4443"
39.89316;116.44974;2008-02-02 14:21:23.000;"1131"
39.96008;116.37323;2008-02-02 14:21:23.000;"8291"
39.90158;116.36678;2008-02-02 14:21:23.000;"8554"
39.96631;116.35456;2008-02-02 14:21:23.000;"5075"
39.92717;116.45224;2008-02-02 14:21:23.000;"8717"
39.88847;116.29693;2008-02-02 14:21:23.000;"8063"
39.9744;116.46687;2008-02-02 14:21:24.000;"5342"
39.88572;116.41672;2008-02-02 14:21:24.000;"8814"
39.98078;116.44675;2008-02-02 14:21:24.000;"2669"
39.8578;116.43268;2008-02-02 14:21:24.000;"1563"
39.85435;116.40402;2008-02-02 14:21:24.000;"4614"
39.88518;116.29675;2008-02-02 14:21:24.000;"2313"
39.91018;116.36469;2008-02-02 14:21:24.000;"6275"
39.92162;116.44136;2008-02-02 14:21:24.000;"3015"
39.88999;116.31986;2008-02-02 14:21:24.000;"8662"
39.82906;116.29695;2008-02-02 14:21:25.000;"1370"
39.82906;116.29695;2008-02-02 14:21:25.000;"1370"
39.98292;116.29402;2008-02-02 14:21:25.000;"883"
39.86728;116.34243;2008-02-02 14:21:25.000;"825"
39.89702;116.31574;2008-02-02 14:21:25.000;"2876"
39.9253;116.32457;2008-02-02 14:21:25.000;"2514"
39.95873;116.45998;2008-02-02 14:21:25.000;"7630"
39.92162;116.44139;2008-02-02 14:21:25.000;"3015"
39.9505;116.30387;2008-02-02 14:21:25.000;"9232"
39.93814;116.34123;2008-02-02 14:21:26.000;"2594"
39.96063;116.33447;2008-02-02 14:21:26.000;"4443"
39.86866;116.37312;2008-02-02 14:21:26.000;"9548"
39.94088;116.34605;2008-02-02 14:21:26.000;"1202"
39.98396;116.45387;2008-02-02 14:21:26.000;"5594"
39.8851;116.35793;2008-02-02 14:21:26.000;"4582"
39.97587;116.47653;2008-02-02 14:21:26.000;"8256"
39.90744;116.42874;2008-02-02 14:21:26.000;"6665"
39.91132;116.41042;2008-02-02 14:21:26.000;"9316"
39.92161;116.44142;2008-02-02 14:21:26.000;"3015"
39.8683;116.41535;2008-02-02 14:21:26.000;"1578"
39.90589;116.32715;2008-02-02 14:21:26.000;"2544"
39.88572;116.41678;2008-02-02 14:21:27.000;"8814"
39.93967;116.34597;2008-02-02 14:21:27.000;"2353"
39.87505;116.3814;2008-02-02 14:21:27.000;"215"
39.96705;116.44705;2008-02-02 14:21:27.000;"35"
39.90663;116.40173;2008-02-02 14:21:27.000;"9431"
39.92263;116.434;2008-02-02 14:21:27.000;"5436"
39.86531;116.40746;2008-02-02 14:21:27.000;"8517"
39.9379;116.3192;2008-02-02 14:21:27.000;"8028"
39.90823;116.45556;2008-02-02 14:21:27.000;"5860"
39.90812;116.35149;2008-02-02 14:21:27.000;"9350"
39.86213;116.45043;2008-02-02 14:21:27.000;"6362"
39.96562;116.34875;2008-02-02 14:21:27.000;"4839"
39.92717;116.45224;2008-02-02 14:21:27.000;"8717"
39.88713;116.34412;2008-02-02 14:21:28.000;"1741"
39.8878;116.31407;2008-02-02 14:21:28.000;"1757"
39.91758;116.46264;2008-02-02 14:21:28.000;"3464"
39.90608;116.40565;2008-02-02 14:21:28.000;"2486"
39.88518;116.29675;2008-02-02 14:21:28.000;"2313"
39.90911;116.42965;2008-02-02 14:21:28.000;"5493"
39.892;116.42095;2008-02-02 14:21:28.000;"3948"
39.89301;116.44967;2008-02-02 14:21:28.000;"1131"
39.8819;116.3507;2008-02-02 14:21:28.000;"4875"
39.9596;116.37312;2008-02-02 14:21:28.000;"8291"
39.92161;116.44147;2008-02-02 14:21:28.000;"3015"
39.90173;116.36677;2008-02-02 14:21:28.000;"8554"
39.96634;116.35534;2008-02-02 14:21:28.000;"5075"
39.94155;116.43548;2008-02-02 14:21:29.000;"8526"
39.89695;116.37117;2008-02-02 14:21:29.000;"1830"
39.912;116.44708;2008-02-02 14:21:29.000;"1775"
39.90267;116.44507;2008-02-02 14:21:29.000;"6193"
39.85777;116.43791;2008-02-02 14:21:29.000;"4850"
39.90925;116.47153;2008-02-02 14:21:29.000;"2163"
39.98973;116.43943;2008-02-02 14:21:29.000;"8961"
39.98018;116.44769;2008-02-02 14:21:29.000;"2669"
39.88282;116.29284;2008-02-02 14:21:29.000;"950"
39.9631;116.32826;2008-02-02 14:21:29.000;"795"
39.97578;116.47667;2008-02-02 14:21:29.000;"8256"
39.98113;116.38718;2008-02-02 14:21:29.000;"3647"
39.88747;116.33647;2008-02-02 14:21:29.000;"8528"
39.92161;116.44148;2008-02-02 14:21:29.000;"3015"
39.88997;116.31988;2008-02-02 14:21:29.000;"8662"
39.85998;116.39325;2008-02-02 14:21:29.000;"7400"
39.93782;116.319;2008-02-02 14:21:30.000;"8028"
39.96718;116.44698;2008-02-02 14:21:30.000;"35"
39.9398;116.34595;2008-02-02 14:21:30.000;"2353"
39.96063;116.33447;2008-02-02 14:21:30.000;"4443"
39.90686;116.41286;2008-02-02 14:21:30.000;"3512"
39.93227;116.42763;2008-02-02 14:21:30.000;"1776"
39.88518;116.29675;2008-02-02 14:21:30.000;"2313"
39.91418;116.42862;2008-02-02 14:21:30.000;"5967"
39.88563;116.41685;2008-02-02 14:21:30.000;"8814"
39.9013;116.34642;2008-02-02 14:21:30.000;"3510"
39.89597;116.30622;2008-02-02 14:21:30.000;"8775"
39.92161;116.4415;2008-02-02 14:21:30.000;"3015"
39.92837;116.43278;2008-02-02 14:21:30.000;"7834"
39.88259;116.41724;2008-02-02 14:21:31.000;"9395"
39.89825;116.3656;2008-02-02 14:21:31.000;"1439"
39.93446;116.4337;2008-02-02 14:21:31.000;"2861"
39.9561;116.41473;2008-02-02 14:21:31.000;"2126"
39.9223;116.36092;2008-02-02 14:21:31.000;"3997"
39.9431;116.46283;2008-02-02 14:21:31.000;"3872"
39.94538;116.4441;2008-02-02 14:21:31.000;"6128"
39.97482;116.31607;2008-02-02 14:21:31.000;"6790"
39.90736;116.42842;2008-02-02 14:21:31.000;"6665"
39.95884;116.41885;2008-02-02 14:21:31.000;"6120"
39.92161;116.44151;2008-02-02 14:21:31.000;"3015"
39.86218;116.45045;2008-02-02 14:21:31.000;"6362"
39.8819;116.3506;2008-02-02 14:21:31.000;"4875"
39.88323;116.29517;2008-02-02 14:21:32.000;"3260"
39.93197;116.40313;2008-02-02 14:21:32.000;"2154"
39.90457;116.40532;2008-02-02 14:21:32.000;"3896"
39.85765;116.4325;2008-02-02 14:21:32.000;"1563"
39.90607;116.40558;2008-02-02 14:21:32.000;"2486"
39.96605;116.39588;2008-02-02 14:21:32.000;"5460"
39.86822;116.41518;2008-02-02 14:21:32.000;"1578"
39.90823;116.45556;2008-02-02 14:21:32.000;"5860"
39.9216;116.44151;2008-02-02 14:21:32.000;"3015"
39.87733;116.3812;2008-02-02 14:21:33.000;"7843"
39.91188;116.44687;2008-02-02 14:21:33.000;"1775"
39.91428;116.47282;2008-02-02 14:21:33.000;"16"
39.98287;116.29447;2008-02-02 14:21:33.000;"883"
39.91677;116.4283;2008-02-02 14:21:33.000;"5038"
39.88282;116.29284;2008-02-02 14:21:33.000;"950"
39.98727;116.41152;2008-02-02 14:21:33.000;"4819"
39.9415;116.43518;2008-02-02 14:21:33.000;"8526"
39.89301;116.44967;2008-02-02 14:21:33.000;"1131"
39.95873;116.45998;2008-02-02 14:21:33.000;"7630"
39.88302;116.45422;2008-02-02 14:21:33.000;"7224"
39.95915;116.37305;2008-02-02 14:21:33.000;"8291"
39.92159;116.44151;2008-02-02 14:21:33.000;"3015"
39.92832;116.43285;2008-02-02 14:21:33.000;"7834"
39.90227;116.36677;2008-02-02 14:21:33.000;"8554"
39.88312;116.46162;2008-02-02 14:21:33.000;"4830"
39.96636;116.35613;2008-02-02 14:21:33.000;"5075"
39.92718;116.45224;2008-02-02 14:21:33.000;"8717"
39.8982;116.36567;2008-02-02 14:21:34.000;"1439"
39.95618;116.41458;2008-02-02 14:21:34.000;"2126"
39.86227;116.4504;2008-02-02 14:21:34.000;"6362"
39.9796;116.44855;2008-02-02 14:21:34.000;"2669"
39.96086;116.33481;2008-02-02 14:21:34.000;"3106"
39.94532;116.444;2008-02-02 14:21:34.000;"6128"
39.8959;116.3061;2008-02-02 14:21:34.000;"8775"
39.8763;116.3434;2008-02-02 14:21:34.000;"8731"
39.90798;116.35962;2008-02-02 14:21:34.000;"7919"
39.83038;116.44143;2008-02-02 14:21:34.000;"8676"
39.85262;116.42693;2008-02-02 14:21:34.000;"7883"
39.92158;116.4415;2008-02-02 14:21:34.000;"3015"
39.88995;116.3199;2008-02-02 14:21:34.000;"8662"
39.9531;116.35501;2008-02-02 14:21:34.000;"9944"
39.8699;116.3789;2008-02-02 14:21:35.000;"1350"
39.90952;116.36496;2008-02-02 14:21:35.000;"6275"
39.90726;116.31564;2008-02-02 14:21:35.000;"10201"
39.91673;116.4283;2008-02-02 14:21:36.000;"5038"
39.88303;116.46185;2008-02-02 14:21:36.000;"4830"
39.87778;116.45834;2008-02-02 14:21:36.000;"534"
39.88518;116.29675;2008-02-02 14:21:36.000;"2313"
39.90944;116.36496;2008-02-02 14:21:36.000;"6275"
39.91505;116.43481;2008-02-02 14:21:36.000;"2910"
39.95663;116.39628;2008-02-02 14:21:36.000;"4854"
39.88275;116.29659;2008-02-02 14:21:36.000;"3961"
39.97485;116.31572;2008-02-02 14:21:36.000;"6790"
39.90732;116.42786;2008-02-02 14:21:36.000;"6665"
39.87589;116.28367;2008-02-02 14:21:36.000;"2672"
39.95873;116.45998;2008-02-02 14:21:36.000;"7630"
39.98954;116.44919;2008-02-02 14:21:36.000;"69"
39.92157;116.44148;2008-02-02 14:21:36.000;"3015"
39.97876;116.40106;2008-02-02 14:21:36.000;"10178"
39.91204;116.44171;2008-02-02 14:21:36.000;"9946"
39.96622;116.39573;2008-02-02 14:21:37.000;"1372"
39.9773;116.30512;2008-02-02 14:21:37.000;"4798"
39.92208;116.45509;2008-02-02 14:21:37.000;"1375"
39.96063;116.33447;2008-02-02 14:21:37.000;"4443"
39.92982;116.45517;2008-02-02 14:21:37.000;"7434"
39.90935;116.36496;2008-02-02 14:21:37.000;"6275"
39.96598;116.3959;2008-02-02 14:21:37.000;"5460"
39.8882;116.33738;2008-02-02 14:21:37.000;"3968"
39.93213;116.42777;2008-02-02 14:21:37.000;"1776"
39.8882;116.33738;2008-02-02 14:21:37.000;"3968"
39.90823;116.45556;2008-02-02 14:21:37.000;"5860"
39.83053;116.44158;2008-02-02 14:21:37.000;"8676"
39.92156;116.44148;2008-02-02 14:21:37.000;"3015"
39.88197;116.35043;2008-02-02 14:21:37.000;"4875"
39.92718;116.45225;2008-02-02 14:21:37.000;"8717"
39.89692;116.37172;2008-02-02 14:21:38.000;"1830"
39.96063;116.33447;2008-02-02 14:21:38.000;"4443"
39.90815;116.35695;2008-02-02 14:21:38.000;"675"
39.90927;116.36495;2008-02-02 14:21:38.000;"6275"
39.97148;116.48321;2008-02-02 14:21:38.000;"5510"
39.94518;116.44377;2008-02-02 14:21:38.000;"6128"
39.89301;116.44966;2008-02-02 14:21:38.000;"1131"
39.91865;116.4541;2008-02-02 14:21:38.000;"3978"
39.92155;116.44147;2008-02-02 14:21:38.000;"3015"
39.9565;116.36778;2008-02-02 14:21:38.000;"5243"
39.90282;116.36677;2008-02-02 14:21:38.000;"8554"
39.96638;116.35703;2008-02-02 14:21:38.000;"5075"
39.88758;116.34405;2008-02-02 14:21:39.000;"1741"
39.88755;116.31355;2008-02-02 14:21:39.000;"1757"
39.91667;116.4283;2008-02-02 14:21:39.000;"5038"
39.96918;116.47652;2008-02-02 14:21:39.000;"4927"
39.979;116.44946;2008-02-02 14:21:39.000;"2669"
39.88282;116.29284;2008-02-02 14:21:39.000;"950"
39.88518;116.29675;2008-02-02 14:21:39.000;"2313"
39.90919;116.36495;2008-02-02 14:21:39.000;"6275"
39.89433;116.36827;2008-02-02 14:21:39.000;"8070"
39.95858;116.37295;2008-02-02 14:21:39.000;"8291"
39.92147;116.32838;2008-02-02 14:21:39.000;"8062"
39.92155;116.44146;2008-02-02 14:21:39.000;"3015"
39.88994;116.31991;2008-02-02 14:21:39.000;"8662"
39.90687;116.41403;2008-02-02 14:21:40.000;"3512"
39.91742;116.4553;2008-02-02 14:21:40.000;"1309"
39.8955;116.30177;2008-02-02 14:21:40.000;"6971"
39.96063;116.33447;2008-02-02 14:21:40.000;"4443"
39.9413;116.43473;2008-02-02 14:21:40.000;"8526"
39.90912;116.36494;2008-02-02 14:21:40.000;"6275"
39.96588;116.39593;2008-02-02 14:21:40.000;"5460"
39.83058;116.44183;2008-02-02 14:21:40.000;"8676"
39.92154;116.44146;2008-02-02 14:21:40.000;"3015"
39.96685;116.37472;2008-02-02 14:21:40.000;"9949"
39.98293;116.29445;2008-02-02 14:21:41.000;"883"
39.91217;116.47188;2008-02-02 14:21:41.000;"5332"
39.95645;116.36785;2008-02-02 14:21:41.000;"5243"
39.9064;116.47158;2008-02-02 14:21:41.000;"31"
39.90906;116.36493;2008-02-02 14:21:41.000;"6275"
39.9073;116.42723;2008-02-02 14:21:41.000;"6665"
39.93117;116.33537;2008-02-02 14:21:41.000;"3878"
39.93718;116.34922;2008-02-02 14:21:41.000;"6821"
39.8984;116.35038;2008-02-02 14:21:41.000;"845"
39.89595;116.3056;2008-02-02 14:21:41.000;"8775"
39.8703;116.3789;2008-02-02 14:21:42.000;"1350"
39.88763;116.3442;2008-02-02 14:21:42.000;"1741"
39.96607;116.39572;2008-02-02 14:21:42.000;"1372"
39.83522;116.39517;2008-02-02 14:21:42.000;"6899"
39.91652;116.42832;2008-02-02 14:21:42.000;"5038"
39.93338;116.41954;2008-02-02 14:21:42.000;"4187"
39.88845;116.34182;2008-02-02 14:21:42.000;"1965"
39.91768;116.3039;2008-02-02 14:21:42.000;"2448"
39.9561;116.41437;2008-02-02 14:21:42.000;"2126"
39.90823;116.45556;2008-02-02 14:21:42.000;"5860"
39.92132;116.32842;2008-02-02 14:21:42.000;"8062"
39.91723;116.45533;2008-02-02 14:21:43.000;"1309"
39.93918;116.38813;2008-02-02 14:21:43.000;"1738"
39.91182;116.44592;2008-02-02 14:21:43.000;"1775"
39.92718;116.45224;2008-02-02 14:21:43.000;"8717"
39.88282;116.29284;2008-02-02 14:21:43.000;"950"
39.86242;116.4503;2008-02-02 14:21:43.000;"6362"
39.88518;116.29675;2008-02-02 14:21:43.000;"2313"
39.89294;116.44965;2008-02-02 14:21:43.000;"1131"
39.96578;116.39595;2008-02-02 14:21:43.000;"5460"
39.96063;116.33447;2008-02-02 14:21:43.000;"4443"
39.95873;116.45998;2008-02-02 14:21:43.000;"7630"
39.90313;116.36677;2008-02-02 14:21:43.000;"8554"
39.9664;116.35797;2008-02-02 14:21:43.000;"5075"
39.94117;116.4347;2008-02-02 14:21:43.000;"8526"
39.94992;116.43882;2008-02-02 14:21:43.000;"6649"
39.86266;116.4501;2008-02-02 14:21:44.000;"9803"
39.91086;116.41056;2008-02-02 14:21:44.000;"9316"
39.97839;116.4504;2008-02-02 14:21:44.000;"2669"
39.91454;116.42063;2008-02-02 14:21:44.000;"9983"
39.88815;116.3155;2008-02-02 14:21:44.000;"4396"
39.95808;116.37288;2008-02-02 14:21:44.000;"8291"
39.92152;116.44144;2008-02-02 14:21:44.000;"3015"
39.88992;116.31991;2008-02-02 14:21:44.000;"8662"
39.8959;116.30555;2008-02-02 14:21:44.000;"8775"
39.923;116.30557;2008-02-02 14:21:44.000;"4393"
39.8704;116.37907;2008-02-02 14:21:45.000;"1350"
39.92238;116.40463;2008-02-02 14:21:45.000;"1513"
39.8353;116.39525;2008-02-02 14:21:45.000;"6899"
39.97518;116.47752;2008-02-02 14:21:45.000;"8256"
39.88518;116.29675;2008-02-02 14:21:45.000;"2313"
39.95873;116.45998;2008-02-02 14:21:45.000;"7630"
39.95363;116.4831;2008-02-02 14:21:45.000;"9580"
39.98477;116.42997;2008-02-02 14:21:46.000;"842"
39.87617;116.34285;2008-02-02 14:21:46.000;"8731"
39.96646;116.35664;2008-02-02 14:21:46.000;"10191"
39.88772;116.34443;2008-02-02 14:21:46.000;"1741"
39.91508;116.28903;2008-02-02 14:21:46.000;"1374"
39.89338;116.41215;2008-02-02 14:21:46.000;"7394"
39.90874;116.36486;2008-02-02 14:21:46.000;"6275"
39.9141;116.42862;2008-02-02 14:21:46.000;"5967"
39.90732;116.42664;2008-02-02 14:21:46.000;"6665"
39.93095;116.34943;2008-02-02 14:21:46.000;"8771"
39.92151;116.44143;2008-02-02 14:21:46.000;"3015"
39.88484;116.32061;2008-02-02 14:21:47.000;"8249"
39.96646;116.3565;2008-02-02 14:21:47.000;"10191"
39.9122;116.47177;2008-02-02 14:21:47.000;"5332"
39.90868;116.36485;2008-02-02 14:21:47.000;"6275"
39.86258;116.45025;2008-02-02 14:21:47.000;"6362"
39.9748;116.31487;2008-02-02 14:21:47.000;"6790"
39.96563;116.39593;2008-02-02 14:21:47.000;"5460"
39.92315;116.3054;2008-02-02 14:21:47.000;"4393"
39.9594;116.3406;2008-02-02 14:21:47.000;"2566"
39.9315;116.42777;2008-02-02 14:21:47.000;"1776"
39.92718;116.45224;2008-02-02 14:21:47.000;"8717"
39.96063;116.33447;2008-02-02 14:21:47.000;"4443"
39.8402;116.35278;2008-02-02 14:21:48.000;"1567"
39.96458;116.31138;2008-02-02 14:21:48.000;"7956"
39.93743;116.44439;2008-02-02 14:21:48.000;"2907"
39.89223;116.37846;2008-02-02 14:21:48.000;"2909"
39.90861;116.36485;2008-02-02 14:21:48.000;"6275"
39.96948;116.47645;2008-02-02 14:21:48.000;"4927"
39.89283;116.44965;2008-02-02 14:21:48.000;"1131"
39.95873;116.45998;2008-02-02 14:21:48.000;"7630"
39.9215;116.44142;2008-02-02 14:21:48.000;"3015"
39.83527;116.39542;2008-02-02 14:21:48.000;"6899"
39.90197;116.36676;2008-02-02 14:21:48.000;"8554"
39.96642;116.35896;2008-02-02 14:21:48.000;"5075"
39.89773;116.3499;2008-02-02 14:21:48.000;"845"
39.91218;116.47182;2008-02-02 14:21:49.000;"947"
39.97774;116.45137;2008-02-02 14:21:49.000;"2669"
39.88282;116.29285;2008-02-02 14:21:49.000;"950"
39.9066;116.40545;2008-02-02 14:21:49.000;"2486"
39.88518;116.29675;2008-02-02 14:21:49.000;"2313"
39.90854;116.36487;2008-02-02 14:21:49.000;"6275"
39.87598;116.3428;2008-02-02 14:21:49.000;"8731"
39.89599;116.33584;2008-02-02 14:21:49.000;"2670"
39.95263;116.47028;2008-02-02 14:21:49.000;"6358"
39.93075;116.34942;2008-02-02 14:21:49.000;"8771"
39.88991;116.3199;2008-02-02 14:21:49.000;"8662"
39.89552;116.30545;2008-02-02 14:21:49.000;"8775"
39.96063;116.33447;2008-02-02 14:21:50.000;"4443"
39.90847;116.36488;2008-02-02 14:21:50.000;"6275"
39.96553;116.3959;2008-02-02 14:21:50.000;"5460"
39.83055;116.44273;2008-02-02 14:21:50.000;"8676"
39.9576;116.37287;2008-02-02 14:21:50.000;"8291"
39.9313;116.42777;2008-02-02 14:21:50.000;"1776"
39.938;116.34195;2008-02-02 14:21:50.000;"9952"
39.90917;116.40563;2008-02-02 14:21:51.000;"919"
39.91227;116.47158;2008-02-02 14:21:51.000;"5332"
39.90323;116.45452;2008-02-02 14:21:51.000;"1466"
39.97866;116.47186;2008-02-02 14:21:51.000;"9537"
39.87778;116.45834;2008-02-02 14:21:51.000;"534"
39.8401;116.3529;2008-02-02 14:21:51.000;"1567"
39.86345;116.41722;2008-02-02 14:21:51.000;"34"
39.9084;116.3649;2008-02-02 14:21:51.000;"6275"
39.90733;116.42619;2008-02-02 14:21:51.000;"6665"
39.97335;116.37479;2008-02-02 14:21:51.000;"1788"
39.89703;116.37265;2008-02-02 14:21:51.000;"1830"
39.98918;116.39908;2008-02-02 14:21:51.000;"1747"
39.9605;116.41215;2008-02-02 14:21:51.000;"9950"
39.94107;116.34553;2008-02-02 14:21:52.000;"2353"
39.9522;116.30358;2008-02-02 14:21:52.000;"877"
39.96063;116.33447;2008-02-02 14:21:52.000;"4443"
39.90203;116.4162;2008-02-02 14:21:52.000;"7139"
39.86287;116.45042;2008-02-02 14:21:52.000;"6362"
39.88518;116.29675;2008-02-02 14:21:52.000;"2313"
39.90833;116.36491;2008-02-02 14:21:52.000;"6275"
39.94768;116.37093;2008-02-02 14:21:52.000;"5071"
39.95873;116.45998;2008-02-02 14:21:52.000;"7630"
39.90823;116.45556;2008-02-02 14:21:52.000;"5860"
39.88282;116.29285;2008-02-02 14:21:53.000;"950"
39.90826;116.36492;2008-02-02 14:21:53.000;"6275"
39.89265;116.44954;2008-02-02 14:21:53.000;"1131"
39.96375;116.43383;2008-02-02 14:21:53.000;"9138"
39.90667;116.28899;2008-02-02 14:21:53.000;"7206"
39.89943;116.36674;2008-02-02 14:21:53.000;"8554"
39.96643;116.36;2008-02-02 14:21:53.000;"5075"
39.92718;116.45224;2008-02-02 14:21:53.000;"8717"
39.97711;116.45231;2008-02-02 14:21:54.000;"2669"
39.91394;116.41853;2008-02-02 14:21:54.000;"995"
39.88692;116.40676;2008-02-02 14:21:54.000;"8593"
39.86347;116.4171;2008-02-02 14:21:54.000;"34"
39.95873;116.45998;2008-02-02 14:21:54.000;"7630"
39.92148;116.44141;2008-02-02 14:21:54.000;"3015"
39.88989;116.31989;2008-02-02 14:21:54.000;"8662"
39.9123;116.47127;2008-02-02 14:21:55.000;"5332"
39.96718;116.38503;2008-02-02 14:21:55.000;"1773"
39.9091;116.40592;2008-02-02 14:21:55.000;"919"
39.95567;116.4134;2008-02-02 14:21:55.000;"2126"
39.92113;116.37113;2008-02-02 14:21:55.000;"650"
39.88845;116.34122;2008-02-02 14:21:55.000;"1965"
39.85162;116.35125;2008-02-02 14:21:55.000;"5221"
39.90659;116.40434;2008-02-02 14:21:55.000;"3883"
39.8852;116.29675;2008-02-02 14:21:55.000;"2313"
39.93568;116.32681;2008-02-02 14:21:55.000;"9187"
39.92318;116.42077;2008-02-02 14:21:55.000;"6879"
39.95733;116.37285;2008-02-02 14:21:55.000;"8291"
39.92147;116.44141;2008-02-02 14:21:55.000;"3015"
39.89723;116.3491;2008-02-02 14:21:55.000;"845"
39.93295;116.4553;2008-02-02 14:21:55.000;"7284"
